Title,Date,Views,Likes,ViewsLog,LikesLog,Comments,Category,Duration,VideoID,Extracted,LTV,CTL,Diff,CommentsGroup,DiffGroup
"Dinner with Jesus - David, the Beginning 7/2 – 20 minute Bible Devotion @juniperconcept",2025-07-02T22:01:06Z,55,8,1.7403626894942439,1.7403626894942439,2,NonprofitsActivism,1110,nRKmiUphrCw,2025-7-03T00:00:00Z,0.14545454545454545,0.03636363636363636,31,1-10 Comments,<= 1 month
The Aaron Cordovez Interview - What Makes A Successful Scientologist? Don't Do Nothing Podcast Ep 1,2025-07-02T20:18:46Z,278,30,2.444044795918076,2.444044795918076,8,NonprofitsActivism,4893,nO9SLBGCqA0,2025-7-03T00:00:00Z,0.1079136690647482,0.02877697841726619,31,1-10 Comments,<= 1 month
SANTO ROSARIO DE HOY MIÉRCOLES 2 DE JULIO 📿 Oración a la Virgen María,2025-07-02T20:03:53Z,5892,329,3.7702627381705933,3.7702627381705933,7,NonprofitsActivism,2819,vsjyTesYKGM,2025-7-03T00:00:00Z,0.05583842498302784,0.0011880515953835709,31,1-10 Comments,<= 1 month
63. Projekt The Chosen | Kuba Vejmělka & Mája Fikoczková,2025-07-02T16:00:04Z,56,1,1.7481880270062005,1.7481880270062005,0,NonprofitsActivism,1406,1qKo1JgQFoc,2025-7-03T00:00:00Z,0.017857142857142856,0.0,31,No Comments,<= 1 month
Հոգևորականների Խոսքերի և Գործերի Ադելությունը 📜,2025-07-02T16:00:36Z,740,30,2.8692317197309762,2.8692317197309762,1,NonprofitsActivism,45,IJf73EnI7R4,2025-7-03T00:00:00Z,0.04054054054054054,0.0013513513513513514,31,1-10 Comments,<= 1 month
"The Report on Improving Mental Health Outcomes with James B. (Jim) Gottstein, Esq,",2025-07-02T15:08:51Z,111,9,2.0453229787866576,2.0453229787866576,0,NonprofitsActivism,3712,_Xv0G0KOeno,2025-7-03T00:00:00Z,0.08108108108108109,0.0,31,No Comments,<= 1 month
【福來運轉】藏傳藥師佛心咒頌唱版｜療癒身心 消除病障 延壽光明 Healing Tibetan Medicine Buddha Mantra - singing version,2025-07-02T08:40:16Z,1298,43,3.1132746924643504,3.1132746924643504,0,NonprofitsActivism,36,NXWNUCNa9js,2025-7-03T00:00:00Z,0.03312788906009245,0.0,31,No Comments,<= 1 month
Is Someone Recording Everything You Say?,2025-07-01T15:48:50Z,1578,89,3.1981069988734014,3.1981069988734014,11,NonprofitsActivism,28,Lb1qeIhwNrI,2025-7-03T00:00:00Z,0.056400506970849175,0.00697084917617237,32,11-100 Comments,<= 1 year
Ellen Altfest: Forever at the Frist Art Museum,2025-07-01T14:20:10Z,265,4,2.423245873936808,2.423245873936808,0,NonprofitsActivism,170,cFAdORs2RLU,2025-7-03T00:00:00Z,0.01509433962264151,0.0,32,No Comments,<= 1 year
"Astrologia de Julho 2025, A Era da Não Contingência dentro da Era de Aquário Começa",2025-07-01T14:15:19Z,27,7,1.4313637641589874,1.4313637641589874,3,NonprofitsActivism,2781,Wp9DQ66OYfo,2025-7-03T00:00:00Z,0.25925925925925924,0.1111111111111111,32,1-10 Comments,<= 1 year
What is it to be a human ? (मान्छे हुनु भनेको के हो?),2025-06-30T14:05:16Z,26,1,1.414973347970818,1.414973347970818,1,NonprofitsActivism,321,lt8k7TkU3-A,2025-7-03T00:00:00Z,0.038461538461538464,0.038461538461538464,33,1-10 Comments,<= 1 year
